Input,Output
谁还是搞法律的,我媳妇
我媳妇,大律师
大律师,老瞧不上我了
老瞧不上我了,每次跟我说话
每次跟我说话,反正就
反正就,不是这个Y就是N
酒 哥请了 再去拿两杯,夏峰
夏峰,刚才我就觉得这屋里有点异样
刚才我就觉得这屋里有点异样,他谁 怎么回事
我表弟喝多了在这儿住一宿,你表弟喝多了
你表弟喝多了,咱俩租房的时候我可是跟你商量好的
是吧,我是把房子租给你
我是把房子租给你,他喝多了你可以把他送回家
他喝多了你可以把他送回家,你弄到我家来干什么
你心里能过得去吗,他有什么三长两短确实不是什么好事
他有什么三长两短确实不是什么好事,好事
好事,但是他有三长两短
但是他有三长两短,跟我有什么关系
哪屋哪屋,那屋更不行
那屋更不行,那是我的屋
那是我的屋,他怎么躺下啦
他怎么躺下啦,我告诉你 夏峰
我告诉你 夏峰,让这个醉鬼赶紧离开我家
让这个醉鬼赶紧离开我家,有多远滚多远
我只能当二房东啦,没有钱租房子就不要租房子
没有钱租房子就不要租房子,是不是
是不是,这房子我现在不租了
这房子我现在不租了,赶紧跟他一起走
如果有一方坚持解除 承担不利的后果,承担什么不利的后果
坚持解除拿1万,我跟你说过
我跟你说过,这是我媳妇的家
这是我媳妇的家,他不让我往外租
咱们俩之间的合同,我不管了
我不管了,反正现在我也想不到那么多
反正现在我也想不到那么多,你跟他马上消失在我面前
但是我敢保证明天你老婆就会知道你房子转租的事,你威胁我
你威胁我,你敢威胁我
行吧,租金多少
什么,我刚才可听见了
我刚才可听见了,6万
一个月2500,我租给你1500
我租给你1500,你转手就挣1000
你转手就挣1000,你够黑的
2000行了吧,我也不是一个通情达理的人
我也不是一个通情达理的人,你告诉他
你告诉他,不要再口出狂言
是,要不然我收拾他
那女孩有那么好看吗,关键咱俩都已经都已经离了
关键咱俩都已经都已经离了,我看别的女人不也不犯法吗
咱俩还没办手续,对对对
对对对,跟你开玩笑
跟你开玩笑,从7年前到现在到将来
从7年前到现在到将来,我的眼睛里跟心里只有你陶语桐一个人
我的眼睛里跟心里只有你陶语桐一个人,笑什么我说的是真的
帮你看看,完全不用好了
完全不用好了,偶发漏水
偶发漏水,偶尔漏那么一点点
我有事要求你,你说你有事求我了
你说你有事求我了,终于有事求我
他不刚离婚吗,对
对,是刚离婚
是刚离婚,我还觉得很奇怪
我还觉得很奇怪,你说现在这女的跟以前可真的没法比
你说现在这女的跟以前可真的没法比,原来这女人都想有个家
原来这女人都想有个家,现在这女的好说离就离
说谁呢,我当然是说他老婆了
我当然是说他老婆了,他老婆能和你比吗
你记得高健去年通过你转移了一部分财产吗,转移财产
结果第二天让你把钱转给他父母了吗,我记得有200多万
可以吗,可是高健是我老板
他错在先,是这样啊 语桐
是这样啊 语桐,当时他确实跟我说了转钱这个事情
当时他确实跟我说了转钱这个事情,而且再三跟我强调转移财产
而且再三跟我强调转移财产,你们说的转移财产
你们说的转移财产,但对于我来说就是个转账
但对于我来说就是个转账,他让我保密
他让我保密,我都答应他了
我都答应他了,我不知道他转这个钱给谁
我不知道他转这个钱给谁,或者说是是不是违法行为
或者说是是不是违法行为,这跟我没有关系
这跟我没有关系,但是我只是承诺他这件事情我不跟别人讲
是吗,还能有律师不输官司的吗
我到现在为止还没有输官司的记录,我怎么记得你以前都接的是大案子
我怎么记得你以前都接的是大案子,动不动上千万过亿的这种民事诉讼的案子
动不动上千万过亿的这种民事诉讼的案子,你怎么这种小案子你都焦头烂额的
你怎么这种小案子你都焦头烂额的,你是不是遇到什么问题了
这个官司我不能疏余峥你懂吗,懂
所以,所以你就别难为我了行吗
所以你就别难为我了行吗,真的别难为我了
真的别难为我了,你换个什么别的案子去重出江湖不行吗
你换个什么别的案子去重出江湖不行吗,他高健是我老板
他高健是我老板,然后他还欠着我的钱
然后他还欠着我的钱,我如果能把这个钱要回来
我如果能把这个钱要回来,对咱俩来说也很重要
对咱俩来说也很重要,也许我拿这钱我也能重出江湖
也许我拿这钱我也能重出江湖,你有你做人的道理
你有你做人的道理,我有我做人的原则
我有我做人的原则,我都已经答应过我老板不去说这个事情
我都已经答应过我老板不去说这个事情,就因为这么一个小事
就因为这么一个小事,就要让我违背自己的诺言
那可真是个人尖儿啊,还好吧
还好吧,当年他爸死活不同意我们结婚
当年他爸死活不同意我们结婚,雨桐为了跟我结婚
雨桐为了跟我结婚,彻底跟他爸闹翻了
那他爸当时挺恨你吧,问题就在这儿
问题就在这儿,他爸
他爸,现在肯定认为一切都被他言中了
他哪个律所啊,天秤
嫂子了不起,是确实当年只要提起天秤律师事务所的陶语桐
是确实当年只要提起天秤律师事务所的陶语桐,那是无人不知无人不晓
那是无人不知无人不晓,可你看看我就这水平混也没混好
可你看看我就这水平混也没混好,所以不怪你嫂子瞧不起我
家里有一个行的就ok了,可是我媳妇现在
可是我媳妇现在,不提了不提了
不提了不提了,咱俩赶紧把孩子的事解决
咱俩赶紧把孩子的事解决,给张一男打个电话让他回来处理
不接,富二代真是太不负责任了
富二代真是太不负责任了,孩子电话都不接
我打的,这张一男
他到底为什么哭,你知道马斯洛的需求层次理论
你知道马斯洛的需求层次理论,理论分为5个层次的需要
理论分为5个层次的需要,第一个就是生存需求又包含什么呢
第一个就是生存需求又包含什么呢,饥渴
饥渴,衣住性
孩子就是饿了,你说的有道理
你说的有道理,可是我家没有给他能吃的东西
咱们来冲奶,怎么样了
先放奶粉还是先放水,先有鸡还是先有蛋
先有鸡还是先有蛋,真够笨的
真够笨的,先把孩子喂了再说
先把孩子喂了再说,不忍听 听听哭得这惨劲儿
不忍听 听听哭得这惨劲儿,这么快就冲好了 你吹吹
不烫 我用冷水冲的,冷水能把奶冲开吗
冷水能把奶冲开吗,你是猪啊
不甜呀,给小baby喝的肯定味道不一样
给小baby喝的肯定味道不一样,赶紧来再弄喂孩子
怎么不喝呀,不饿
不饿,怎么还哭呢这孩子 你看看
女人对孩子有经验,隔壁那姑娘是刚搬过来的
隔壁那姑娘是刚搬过来的,我不太熟
我不太熟,而且你没看见咣咣敲门
而且你没看见咣咣敲门,骂得多厉害
我泡姑娘不挺好吗,小心遭雷劈
你就是不会与女人沟通,你怎么这么多废话
你怎么这么多废话,赶紧给张一男打电话
赶紧给张一男打电话,没有张一男我就没有这么多麻烦
哥我有急事,我让你找的是张一男
我让你找的是张一男,你给谁打电话
我要去见我女朋友,什么女朋友先把孩子问题解决
孩子是你接住的,张一男是你带来的
你接住的,你带来的
我找张一男行了吧,多长时间
俩小时,一个小时快去快回
一个小时快去快回,要不然我涨房租
再见,别撑着了
别撑着了,我知道你心里不舒服
所以我得感谢他提前给我上了那么一课,这就是余峥
这就是余峥,自己老婆的官司
自己老婆的官司,他非但不帮着作证
他非但不帮着作证,还散布这种失败者的言论来蛊惑你
还散布这种失败者的言论来蛊惑你,这全世界也就
这全世界也就,他干得出来
我不怪他,你既然想的那么明白
你既然想的那么明白,你还找他作证干什么
怪自己当初太想赢了,没有不想赢的律师
没有不想赢的律师,你懂吗
你懂吗,你从小的时候就要强
你从小的时候就要强,可是自从你跟了余峥
可是自从你跟了余峥,你就变得越来越消极
你就变得越来越消极,要不是因为他你能落到今天这步田地吗
要不是因为他你能落到今天这步田地吗,你应该早点离开他
你应该早点离开他,我承认 余峥品行不错
我承认 余峥品行不错,人也老实
人也老实,肯钻研
肯钻研,但是作为一个男人
但是作为一个男人,有这几条就够了吗
有这几条就够了吗,你跟了余峥这几年
你跟了余峥这几年,他在事业上
他在事业上,有什么发展
有什么发展,他居然还让你辞了工作回家生孩子
他居然还让你辞了工作回家生孩子,现在你的事业重新开始
现在你的事业重新开始,他明明可以举手之劳就帮到你
他明明可以举手之劳就帮到你,但是他都不这么去做
但是他都不这么去做,这样的男人还有什么可留恋
就差去民政局了,这就好了
这就好了,你手上还有案子接吗
有吧,我虽然在这个行业有好多学生
我虽然在这个行业有好多学生,但是我不好
但是我不好,去求他们
我自己可以,人哪
人哪,在事业发展当中会碰到不少的沟沟坎坎迈过去
在事业发展当中会碰到不少的沟沟坎坎迈过去,前面就是新世界
你才觉得是成功的,你是什么意思
我为什么就一定要拔尖,你在大学里边出类拔萃
那又怎么样,毕业以后
毕业以后,以后我又手把手的教你
以后我又手把手的教你,难道就是为了让你相夫教子
难道就是为了让你相夫教子,做一个家庭主妇吗
做一个家庭主妇吗,今天这个事你别告诉你妈
今天这个事你别告诉你妈,在余峥这个问题上
在余峥这个问题上,你妈那是不讲原则的
你妈那是不讲原则的,语桐我看见你的车在楼下停着
语桐我看见你的车在楼下停着,我就知道宝贝闺女回来了
我就知道宝贝闺女回来了,余峥呢没跟你一块回来
他忙着呢,哎呦 他怎么那么忙啊
哎呦 他怎么那么忙啊,你看他都能吃苦
你看他都能吃苦,叫他回来咱们吃点好吃的
不用管他了,他不懂生活你才要照顾他
他不懂生活你才要照顾他,我今天买了黄花鱼
我今天买了黄花鱼,买了螃蟹
买了螃蟹,你们俩平时吃饭都凑合
你们俩平时吃饭都凑合,今天我给你们改善改善
今天我给你们改善改善,快给他打电话
别叫他让他踏实忙,你就给他打一个电话去
你加班吗,我知道你要来
我知道你要来,然后想去走廊里迎接你一下
然后想去走廊里迎接你一下,后来就看见人家抱着孩子
后来就看见人家抱着孩子,我就随便逗了逗
你敢说你跟那女的第一次见,我是第一次见孩子
我是第一次见孩子,我都不知道他有孩子
这是什么,就是这样的一个情况
就是这样的一个情况,是这样
是这样,今天邻居没有拿钥匙
今天邻居没有拿钥匙,他的钥匙
他的钥匙,然后要给孩子换尿布
然后要给孩子换尿布,就临时来了一趟咱们家
就临时来了一趟咱们家,这样
你真的够意思了 余峥,咱俩这么多年
咱俩这么多年,你应该了解我
你应该了解我,你就这点东西
你就这点东西,这是跟我诚心较劲
狡辩吗,你先冷静一下
你先冷静一下,冷静一下
冷静一下,你先冷静一点
你先冷静一点,听我说好不好
听我说好不好,我确实让你承受了很多压力
我确实让你承受了很多压力,在情感当中你也承受了很多的痛苦
在情感当中你也承受了很多的痛苦,不高兴的事情
不高兴的事情,这些年我我都做的不好
这些年我我都做的不好,是我的问题行吗
是我的问题行吗,你走的这段时间我也在想
你走的这段时间我也在想,我确实很痛苦
我确实很痛苦,可是咱俩7年的感情怎么就走到今天了呢
可是咱俩7年的感情怎么就走到今天了呢,我对你的感情不会变
我对你的感情不会变,今天是这样
今天是这样,明天也不会变
你说这些假话还有什么用呢,你有没有想过在咱们俩情感问题当中
你有没有想过在咱们俩情感问题当中,你也有一些问题
你也有一些问题,你就不能耐心一点了
我找了个儿子,瞧你现在的态度
你的意思是说我们俩变成今天这样子怪我都是我的错,你要面临一个客户
你要面临一个客户,你说客户跟你谈
你说客户跟你谈,你也像驯我一样的这么训她
你也像驯我一样的这么训她,你会吗
好吗,我是你丈夫
我是你丈夫,你就应该拿出更多的耐心来对待我
你就应该拿出更多的耐心来对待我,对吧
不讲道理的一个形象,诶呀
诶呀,算了真的
算了真的,对没错
对没错,没有意义
没有意义,没错
大哥那是你太太,谢谢你啊
谢谢你啊,谢谢你帮我照顾着孩子
让他见到这个孩子呢,他真不是我们的孩子
他真不是我们的孩子,孩子他妈带着孩子来找孩子他爸的
孩子他妈带着孩子来找孩子他爸的,但是孩子他爸就不知道他有没有这孩子
但是孩子他爸就不知道他有没有这孩子,我就不是怕这孩子让我媳妇误会
我就不是怕这孩子让我媳妇误会,所以就不能让他知道这孩子
解释不就没误会了吗,跟你说这女人就不能多解释 解释不清楚
跟你说这女人就不能多解释 解释不清楚,解释不清楚的事情就不要跟女人解释
解释不清楚的事情就不要跟女人解释,容易产生误会
有时候也可能是男人想多了,反正就是两个星球的生物
反正就是两个星球的生物,谢谢了
什么人这是,他什么人你就是什么人
他什么人你就是什么人,你们俩一路货
你们俩一路货,一路货
一路货,我告诉你
我告诉你,我照顾这孩子已经照顾一天了
我照顾这孩子已经照顾一天了,我一把年纪容易吗
我一把年纪容易吗,我腰都快断了
我腰都快断了,就这么着
合同正式生效,等等
等等,那是我的房间 你去干嘛
我给你2000肯定是主卧,你给我出来
你给我出来,这是我的房间
这是我的房间,你给我出来
你得自己哄,我呀 不哄了 房子我也不租你
我呀 不哄了 房子我也不租你,你给我出来
哥 他还是关机,夏峰
夏峰,我平时待你不薄
啥意思哥,哥给你点钱
哥给你点钱,你带着孩子远走他乡
你带着孩子远走他乡,咱们就此永别吧
咱给他妈老太太可能不喜欢这孙子吗,你知道他妈住哪啊
你是电脑大神,我能从我的电脑使用记录里面 挑出他用过的QQ号
我能从我的电脑使用记录里面 挑出他用过的QQ号,是这个吧
对是,好男人就是我就是张帅帅
好男人就是我就是张帅帅,我的帅惊天地泣鬼神
我的帅惊天地泣鬼神,你的打开方式没问题
你的打开方式没问题,你的眼睛没有问题
你的眼睛没有问题,我就是宇宙无敌
我就是宇宙无敌,超级帅少年
哥我上我的号我钓他,你别忘了
你别忘了,改一下性别和头像
改一下性别和头像,你换这个怎么那么像日本明星
上钩了哥,这小子
这小子,真是一个姑娘都不放过啊
真是一个姑娘都不放过啊,怎么不带钥匙
怎么不带钥匙,找到他了吗
找到他了吗,高总
My god. 你老婆怎么就你一人在家看孩子,我呀
我呀,我这不是正跟语桐闹离婚的吗
你们就闹离婚了,这不是我跟语桐的孩子
这种事情确实很难被女人原谅,不是不是不是那么回事
这次一鸣惊人,高总 真不是你想的那样
我看看呀,写完了
写完怎么不发给我呀,这不是你进门之前才写完吗
你看还是因为私生子,这不是私生子
so open,好小点声好吧
好小点声好吧,一会把他吵醒了
一会把他吵醒了,很难把他哄睡着
很难把他哄睡着,程序发给你
程序发给你,发了
发了,我这我这收件箱里怎么你什么时候又给我发了一封邮件
除了你没谁能完成得了,可是我 我
能者多劳能者多劳嘛 啊 ,嘿
争取宽大处理,你没忘什么事吧
没有,我是说你上回跟我说
我是说你上回跟我说,我编完这个程序
我编完这个程序,你就给我5万块钱
你就给我5万块钱,我应该能拿到这个钱
我应该能拿到这个钱,还有新的这个工作也应该是有报酬的
一会儿都不肯耽搁,我也是拖家带口的嘛
还是私生子,随便
随便,随便你怎么理解都行
谢谢你 啊,没什么 那是应该的
没什么 那是应该的,我也劝你一句
我也劝你一句,你说咱也这么多年朋友了
你说咱也这么多年朋友了,你跟你太太毕竟夫妻一场对吧
你跟你太太毕竟夫妻一场对吧,那笔钱
这个数,真的
坐那,慢点
慢点,语桐
语桐,你先听我说
你先听我说,先听我说
先听我说,刚才老高找我来拿程序来了
刚才老高找我来拿程序来了,你猜怎么着
你猜怎么着,我一点都没客气狠狠的骂了他一顿
我一点都没客气狠狠的骂了他一顿,勒令他明天马上给我付钱
然后呢,什么然后
我说然后呢 跟着怎么着了,他就答应了
他就答应了,他答应明天把钱给我
他答应明天把钱给我,乖乖的付钱
勒令就你那样还勒令是不是求人家了,求什么我
求什么我,行行
行行,不跟你开玩笑
不跟你开玩笑,也没求
也没求,但是也没勒令人家
但是也没勒令人家,我们俩毕竟是这么多年的合作伙伴
我们俩毕竟是这么多年的合作伙伴,又是老朋友
又是老朋友,我能这么跟人家说话
我能这么跟人家说话,老高
老高,不是你想象那种人
不是你想象那种人,他也挺不容易的
回头记得去拿钱,你先别挂
你先别挂,我想问问你
我想问问你,如果我找老高把这钱拿回来了
如果我找老高把这钱拿回来了,别叫我爸
别叫我爸,你跟语桐不是已经达成协议了吗
你跟语桐不是已经达成协议了吗,还是恢复原来的称呼吧
还是恢复原来的称呼吧,陶老师 陶老师
陶老师 陶老师,您这回来
您这回来,你和我女儿走到这一步
你和我女儿走到这一步,一个做父亲的我不应该来一趟吗
一个做父亲的我不应该来一趟吗,该来 当然
该来 当然,7年了
7年了,这让我想起当初给你们买第一套房的情形
这让我想起当初给你们买第一套房的情形,那个时候语桐不顾我的反对一定要嫁给你
那个时候语桐不顾我的反对一定要嫁给你,我一气之下就断绝了他的经济来源
我一气之下就断绝了他的经济来源,没想到这孩子居然连一丝布毛都没拿
没想到这孩子居然连一丝布毛都没拿,就跑到你那去跟你一起受苦
就跑到你那去跟你一起受苦,就挤在你租的破房子里面
就挤在你租的破房子里面,你知道吗
你知道吗,我给你们买这套房并不代表我赞同你们的婚姻
我给你们买这套房并不代表我赞同你们的婚姻,我是希望我的女儿能有一个安定的家
我是希望我的女儿能有一个安定的家,让他知道我们有多么爱他
让他知道我们有多么爱他,好在7年过去
好在7年过去,他自己也能买一套房子
他自己也能买一套房子,陶老师是我没出息
陶老师是我没出息,我对不起他
我对不起他,更辜负了您对我的希望
更辜负了您对我的希望,你知道
你知道,我没有什么没有希望哪来的失望
我没有什么没有希望哪来的失望,重要的是语桐
重要的是语桐,你们结婚以后
你们结婚以后,他一直努力的想证明当初他的选择是对的
他一直努力的想证明当初他的选择是对的,我的选择是错的
我的选择是错的,可现在结果怎么样
可现在结果怎么样,是我不好
是我不好,是我的问题
是我的问题,后来我也就认了
后来我也就认了,退而求其次
退而求其次,只要你对他好
只要你对他好,你不让他吃苦
你不让他吃苦,不受委屈
不受委屈,也就那样
也就那样,但是你做到了
但是你做到了,你居然在陶语桐事业蒸蒸日上的时候
你居然在陶语桐事业蒸蒸日上的时候,让他回家来给你生孩子
让他回家来给你生孩子,我问你陶语桐为什么流产
我问你陶语桐为什么流产,这件事情您知道了
这件事情您知道了,叫我陶老师
叫我陶老师,陶老师这件事情你知道了
陶老师这件事情你知道了,我当然知道
我当然知道,我私底下问过大夫
我私底下问过大夫,只不过陶语桐不知道罢了
只不过陶语桐不知道罢了,我的女儿
我的女儿,从小在我的手心里呵护着长大的
从小在我的手心里呵护着长大的,我不愿意让他受一点委屈
我不愿意让他受一点委屈,可是她嫁的你给你生孩子
可是她嫁的你给你生孩子,中断了他的事业
中断了他的事业,你居然可以让他在冰天雪地里
你居然可以让他在冰天雪地里,一个人
一个人,到医院去
到医院去,余峥 从那以后
余峥 从那以后,陶老师
陶老师,那件事情语桐跟我说那是医生给他的建议
那件事情语桐跟我说那是医生给他的建议,所以我才相信的
所以我才相信的,我都不信 你凭什么信
我都不信 你凭什么信,还有作证的时候
还有作证的时候,你作为她的丈夫
你作为她的丈夫,在她最需要的时候
在她最需要的时候,你就不能够帮她一把吗
你就不能够帮她一把吗,但是你没有
但是你没有,这件事情
这件事情,不是已经跟你解释过了吗
不是已经跟你解释过了吗,语桐就就是太善良了
语桐就就是太善良了,他说他谅解你
他说他谅解你,他不怪你
他不怪你,当然我也不怪你
当然我也不怪你,你根本你就不爱他
你根本你就不爱他,你凭什么为他去伤害你和老板的感情
你凭什么为他去伤害你和老板的感情,这件事情您是这么认为的
这件事情您是这么认为的,我不是来算旧账的
我不是来算旧账的,陶语桐
陶语桐,经过了这么多坎坷
经过了这么多坎坷,那是他成长必须要付出的代价
那是他成长必须要付出的代价,从另一个角度说
从另一个角度说,也是有意义
也是有意义,我今天要跟你说另外一件事
我今天要跟你说另外一件事,您说
您说,你跟陶语桐是不是谈好了离婚协议了
你跟陶语桐是不是谈好了离婚协议了,是
是,他现在很痛苦
他现在很痛苦,我知道
我知道,他还在犹豫
他还在犹豫,我也很痛苦
我也很痛苦,当然我知道这件事情从始至终都是我的问题
当然我知道这件事情从始至终都是我的问题,你们也这么认为
你们也这么认为,当然我自己也是这么认为
当然我自己也是这么认为,可是我总希望他能再给我一个机会
可是我总希望他能再给我一个机会,语桐很善良
语桐很善良,他怕离婚这件事
他怕离婚这件事,刺伤了
刺伤了,但是咱们都看到了
但是咱们都看到了,他现在正在上升期
他现在正在上升期,他会越飞越高
他会越飞越高,而你在地面上一直在拖他的后腿
而你在地面上一直在拖他的后腿,你愿意他这么痛苦下去吗
你愿意他这么痛苦下去吗,不愿意
不愿意,那就好
那就好,如果语桐不愿意跟你办手续
如果语桐不愿意跟你办手续,我不强求了
我不强求了,如果语桐愿意
如果语桐愿意,我希望你不要纠缠了
我希望你不要纠缠了,至于经济上面的问题
至于经济上面的问题,经济方面没有任何问题
经济方面没有任何问题,我们俩早就已经谈好了
我们俩早就已经谈好了,这套房子我暂时住在这
这套房子我暂时住在这,还交房租
还交房租,那我就不多说什么了
那我就不多说什么了,我谢谢你
我谢谢你,还有你们的事
还有你们的事,语桐没有跟她妈妈说
语桐没有跟她妈妈说,我希望你也瞒着这件事
我希望你也瞒着这件事,做丈母娘的疼女婿
做丈母娘的疼女婿,常常是没有原则的
常常是没有原则的,我知道
我知道,我到这来也没有跟语桐说希望你也不要告诉他
我到这来也没有跟语桐说希望你也不要告诉他,我不说
我不说,好
好,那我走了
那我走了,这怎么有孩子
这怎么有孩子,我哪知道
我哪知道,不是陶老师
不是陶老师,他这孩子不是语桐的
他这孩子不是语桐的,也不是我跟语桐的
也不是我跟语桐的,他是一个别人的孩子暂时放在这
他是一个别人的孩子暂时放在这,对
对,就是暂时然后让我帮他带一下
就是暂时然后让我帮他带一下,再见
再见,陶老师您慢走
他说的情况属实吗,反正反正也没有那么夸张
反正反正也没有那么夸张,我不知道他们感情现在发展到什么地步
我不知道他们感情现在发展到什么地步,你这么做也不太合适
这事你就看着办,这件事没有你说的那么好办
这件事没有你说的那么好办,而且我的建议是你别太着急
而且我的建议是你别太着急,我觉得你现在事业上肯定有问题
我觉得你现在事业上肯定有问题,但你的能力在将来没准过一段时间就好了
但你的能力在将来没准过一段时间就好了,再说了你说你把自己弄这么累干嘛
再说了你说你把自己弄这么累干嘛,你还想回到那种天天失眠睡不着觉的状态当中去
万一出了什么事情你负不起这个责任,我知道
我知道,我知道放心
我知道放心,语桐
语桐,让你受苦了
让你受苦了,我对不起你
我不想我这些苦都白受了,嗨
嗨,我尊重你的选择
我尊重你的选择,真的我尊重
你把户口本找出来 咱俩现在就去把离婚证给扯了,我不是那意思
我不是那意思,我是说我那个意思就是我以前让你受了很多苦
我是说我那个意思就是我以前让你受了很多苦,现在就没有理由再要求你给我更多就这么简单
他真不是个东西,要剁也是我剁行吗
你干嘛 哥 我送送邹男,我谢谢你成吗
我谢谢你成吗,我谢谢你今天帮我解围可以吗
我谢谢你今天帮我解围可以吗,我真是不明白
我真是不明白,本来就是一假的
本来就是一假的,离婚根本就没有
离婚根本就没有,你怎么又委托给邹男了
你怎么又委托给邹男了,你这不是明摆着诓我老婆吗
他赶紧过来跟嫂子交流一下,行
行,你赶紧找个机会
你赶紧找个机会,找一个最合适的机会
找一个最合适的机会,把你破案子的事跟我媳妇说清楚
把你破案子的事跟我媳妇说清楚,告诉他你这假案子已经委托给邹男了
告诉他你这假案子已经委托给邹男了,让他死了这条心行不行
嫂子会让我住这吗,可能不会怎么了
孩子能住这吗,不会
你怎么跟嫂子解释,可是我不能骗语桐啊
但是不关心业主的隐私,对
您不会也是,不是不是
哎呀 你想多了,嫂子那人可真好啊
还是夫妻好,没错
多麻烦,我先走了啊
放心放心放心,你怎么不自己拿钥匙开
怎么这么大动静,不都喜欢孩子吗
不都喜欢孩子吗,孩子就喜欢这些东西
孩子就喜欢这些东西,他们就买了
他们就买了,我也不能拦着人家
太乱了,你别收拾了
你别收拾了,你弄完了回头还是这样
你弄完了回头还是这样,回头我弄个别管了
够给面子了吧,你是不是找不着案子
你是不是找不着案子,非得跟着小案子较劲
他肯定得输官司,再怎么样
再怎么样,人家是一法律硕士
人家是一法律硕士,能力不行
能力不行,但是你非得跟实习生抢那小业务干嘛
谁能帮,别激动
别激动,不跟你吵
不跟你吵,你说得对
要来了没有,马上
马上,马上就去
马上就去,他已经答应我了
你要有种你就拿个弹弓把他们家玻璃拆了,我是一律师的家属
我是一律师的家属,我能干违法的事情吗
我能干违法的事情吗,你真逗你
你真逗你,是不是
是不是,我找他要 他已经答应我了
孩子怎么在家里,可爱吧
可爱吧,夏峰不是跟他老婆谈判去了吗
他要出了事你负不了责任,就一会儿没事
就一会儿没事,要不这样得了
要不这样得了,我去找高健要钱
我去找高健要钱,你帮我看着孩子
你就让我单独跟别人家的孩子在一起,你绝对没问题
你绝对没问题,行不行
行不行,高健早上起来给我打电话
高健早上起来给我打电话,催着我去要钱
催着我去要钱,我去去就来
我去去就来,你没问题好吧
这笔风投对于公司的上市来说是至关重要的最重要的事情,上次我写的程序
对吧,上回说的不是
到时候上市以后那股份对吧,可是我听公司的同事说上个月的奖金
这还,没谁 没谁
在背后说东说西这都合适吗,我知道
我知道,但是关键这奖金的事情是你自己在大会上提的
一旦熬过去了,可以
可以,但是大家都应该有份
这个坡一旦给它爬上去之后,我知道了
我知道了,我尽力
抓紧,我知道我知道
你钱要回来了吗,回来了
多少钱,5000
原来是多少钱,原来是5万
他电话多少我给他打,别打了 你瞧你这急脾气打什么
别打了 你瞧你这急脾气打什么,人家跟我说的很清楚
人家跟我说的很清楚,我现在这个钱和以前欠给我的钱都算咱公司股份
我现在这个钱和以前欠给我的钱都算咱公司股份,将来有一天公司如果能够上市
将来有一天公司如果能够上市,全都会返还给我们
全都会返还给我们,现在风投正好看中我们公司现在这个时期爬坡期你知道吗
现在风投正好看中我们公司现在这个时期爬坡期你知道吗,这坡上去了
这坡上去了,我们都有可能跟其他同事一起变成股东
有书面协议吗,没有
好吗,我都跟你说了多少次了
我都跟你说了多少次了,不是人家不给
不是人家不给,也是我没跟人要这个东西
也是我没跟人要这个东西,我跟高健不是简简单单的上级领导和下级同事之间的关系
我跟高健不是简简单单的上级领导和下级同事之间的关系,还有一层是战略合作伙伴
还有一层是战略合作伙伴,我们俩一起创的业
我们俩一起创的业,你明白我说的意思吧
铁哥们,都挺好的
都挺好的,一直都还行
真是要兄弟不要媳妇了,你看那你要这么说的话
你看那你要这么说的话,咱俩离婚协议不是白签了吗
这几天你还忍得了吗,忍不忍
忍不忍,我不都在这忍着是不是
不送啊,妈
妈,您怎么来的
您怎么来的,你干干什么
你干干什么,你们打算要孩子了
你们打算要孩子了,提前布置房间了都
提前布置房间了都,好温馨
好温馨,这个好温馨
这个好温馨,你看
你看,看看
看看,这都是我写程序的时候找灵感用的
这都是我写程序的时候找灵感用的,找灵感
找灵感,跟这有关系吗
跟这有关系吗,胡说八道
胡说八道,我问你你跟语桐是不是有事
我问你你跟语桐是不是有事,怎么老不回家吃饭呢
怎么老不回家吃饭呢,我忙啊
我忙啊,忙就是写程序什么的就回不去
忙就是写程序什么的就回不去,别骗我了
别骗我了,我都看出来了
我都看出来了,你跟雨桐最近不对劲
你跟雨桐最近不对劲,是不是有什么问题
是不是有什么问题,是有问题的
是有问题的,问题就是我们俩太好了
问题就是我们俩太好了,去去去 别打岔
去去去 别打岔,那好
那好,怎么不再要个孩子
怎么不再要个孩子,赶紧的
赶紧的,我
我,晚上编程序对吧
晚上编程序对吧,语桐白天上班黑白颠倒
语桐白天上班黑白颠倒,我们俩老凑不到一块
我们俩老凑不到一块,他睡觉的时候我干活
他睡觉的时候我干活,他干活的时候我就休息了
他干活的时候我就休息了,编 接着编
编 接着编,我还不了解
我还不了解,我是过来人
我是过来人,反正我看着你们不对劲 说吧
反正我看着你们不对劲 说吧,出什么问题了
出什么问题了,把你饿了
把你饿了,楼下的餐厅不错
楼下的餐厅不错,咱下楼吃点去
咱下楼吃点去,不不不 我 我刚来 还吃什么呀
不不不 我 我刚来 还吃什么呀,什么声音
什么声音,没什么声音
没什么声音,你饿不饿 带你吃饭去吧
你饿不饿 带你吃饭去吧,这
这,什么声音
什么声音,吗
吗,他这怎么有个孩子
他这怎么有个孩子,这 余峥啊 余峥
这 余峥啊 余峥,你怎么干这种事
你怎么干这种事,我看你外表挺老实的
我看你外表挺老实的,你犯什么错都可以
你犯什么错都可以,你怎么能犯这种错
你怎么能犯这种错,这谁啊 你不说清楚这什么时候的事
这谁啊 你不说清楚这什么时候的事,这是一个别人的孩子
这是一个别人的孩子,这妈妈出差了
这妈妈出差了,把孩子硬塞在我这儿的
把孩子硬塞在我这儿的,你跟他妈妈有关系
你跟他妈妈有关系,没有关系您听我说这孩子他爸跟他妈闹离婚
